"","sID","npID","nzsegment.x","Deposited.sediment.Class.x","productive_class.x","Suspended.Sediment.Class.x","min_year","N.values","N.Leftcensored","N.Rightcensored","DL","AL","Median","Mean","Q95","G540","G260","AnnMax","Median_Summer","p80","p83","p92","CI_G260_lower","CI_G260_upper","CI_G540_lower","CI_G540_upper","CI_Median_lower","CI_Median_upper","CI_Median_Summer_lower","CI_Median_Summer_upper","CI_95_lower","CI_95_upper","CI_80_lower","CI_80_upper","CI_83_lower","CI_83_upper","CI_92_lower","CI_92_upper","AnnMax_lower","AnnMax_upper","ImputedLower","ImputedUpper","nmonth","nBimonth","nqtr","No.years","FilterOK","NZReachID","nzsegment.y","MatchForPointSources","Overall","Deposited.sediment.Class.y","Suspended.Sediment.Class.y","productive_class.y","FlowSite","Site.Order.in.catchment.(Report)","NZTM.X","NZTM.Y","Status","CatName","Freshwater.Management.Unit.FMU","Water.management.subzone.One.Plan","Site.Type","Attr","NOF_Grade","yearz"
"2945","Rangitikei at Pukeokahu","ECOLI",7208135,"4","N",1,2017,119,10,0,10,NA,31,147.243628336299,664.85,6.72268907563025,7.56302521008403,4880,31,93.7,112.97,255.2,4.4528670734635,12.5599516252222,3.82916299771364,11.540345180154,20,41,20.80868,41,213.94067,1332.411,75,135.33379,81.07822,176.42415,145.7156,671.84208,4880,4880,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7023107,7208135,7208135,"CW_Mount_VA","4",1,"N","Rangitikei at Pukeokahu","1",1861326.612,5609200.146,"RepSite","Rangitikei","Rangitikei/Turakina","Middle Rangitikei (Rang_2a)","a","NOF.ECOLI.Combined","B","2018 - 2022"
"2946","Rangitikei at Pukeokahu","ECOLI",7208135,"4","N",1,2017,119,10,0,10,NA,31,147.243628336299,664.85,6.72268907563025,7.56302521008403,4880,31,93.7,112.97,255.2,4.4528670734635,12.5599516252222,3.82916299771364,11.540345180154,20,41,20.80868,41,213.94067,1332.411,75,135.33379,81.07822,176.42415,145.7156,671.84208,4880,4880,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7023107,7208135,7208135,"CW_Mount_VA","4",1,"N","Rangitikei at Pukeokahu","1",1861326.612,5609200.146,"RepSite","Rangitikei","Rangitikei/Turakina","Middle Rangitikei (Rang_2a)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2947","Rangitikei at Toe Toe Bridge","ECOLI",7215700,"4","N",1,2017,120,20,1,10,24201,20,274.664023544203,1337.5,11.6666666666667,13.3333333333333,7233.78474320078,30.5,97.5,146.2,728,9.02979915975318,19.2537995083696,7.67068479359927,17.3530774503473,20,31,20,41,622.04165,3870,63,156,85,421.29787,262.94252,1369.11156,7233.78474320078,7233.78474320078,"Imputed","Imputed",29,15,14,6,TRUE,7026338,7215700,7215700,"CW_Mount_VA","4",1,"N",NA,"Not Reported",1842926,5595662,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.G260","A","2018 - 2022"
"2948","Rangitikei at Toe Toe Bridge","ECOLI",7215700,"4","N",1,2017,120,20,1,10,24201,20,274.664023544203,1337.5,11.6666666666667,13.3333333333333,7233.78474320078,30.5,97.5,146.2,728,9.02979915975318,19.2537995083696,7.67068479359927,17.3530774503473,20,31,20,41,622.04165,3870,63,156,85,421.29787,262.94252,1369.11156,7233.78474320078,7233.78474320078,"Imputed","Imputed",29,15,14,6,TRUE,7026338,7215700,7215700,"CW_Mount_VA","4",1,"N",NA,"Not Reported",1842926,5595662,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.G540","C","2018 - 2022"
"2949","Rangitikei at Toe Toe Bridge","ECOLI",7215700,"4","N",1,2017,120,20,1,10,24201,20,274.664023544203,1337.5,11.6666666666667,13.3333333333333,7233.78474320078,30.5,97.5,146.2,728,9.02979915975318,19.2537995083696,7.67068479359927,17.3530774503473,20,31,20,41,622.04165,3870,63,156,85,421.29787,262.94252,1369.11156,7233.78474320078,7233.78474320078,"Imputed","Imputed",29,15,14,6,TRUE,7026338,7215700,7215700,"CW_Mount_VA","4",1,"N",NA,"Not Reported",1842926,5595662,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2950","Rangitikei at Toe Toe Bridge","ECOLI",7215700,"4","N",1,2017,120,20,1,10,24201,20,274.664023544203,1337.5,11.6666666666667,13.3333333333333,7233.78474320078,30.5,97.5,146.2,728,9.02979915975318,19.2537995083696,7.67068479359927,17.3530774503473,20,31,20,41,622.04165,3870,63,156,85,421.29787,262.94252,1369.11156,7233.78474320078,7233.78474320078,"Imputed","Imputed",29,15,14,6,TRUE,7026338,7215700,7215700,"CW_Mount_VA","4",1,"N",NA,"Not Reported",1842926,5595662,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2951","Rangitikei at Toe Toe Bridge","ECOLI",7215700,"4","N",1,2017,120,20,1,10,24201,20,274.664023544203,1337.5,11.6666666666667,13.3333333333333,7233.78474320078,30.5,97.5,146.2,728,9.02979915975318,19.2537995083696,7.67068479359927,17.3530774503473,20,31,20,41,622.04165,3870,63,156,85,421.29787,262.94252,1369.11156,7233.78474320078,7233.78474320078,"Imputed","Imputed",29,15,14,6,TRUE,7026338,7215700,7215700,"CW_Mount_VA","4",1,"N",NA,"Not Reported",1842926,5595662,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2952","Rangitikei at Toe Toe Bridge","ECOLI",7215700,"4","N",1,2017,120,20,1,10,24201,20,274.664023544203,1337.5,11.6666666666667,13.3333333333333,7233.78474320078,30.5,97.5,146.2,728,9.02979915975318,19.2537995083696,7.67068479359927,17.3530774503473,20,31,20,41,622.04165,3870,63,156,85,421.29787,262.94252,1369.11156,7233.78474320078,7233.78474320078,"Imputed","Imputed",29,15,14,6,TRUE,7026338,7215700,7215700,"CW_Mount_VA","4",1,"N",NA,"Not Reported",1842926,5595662,"RepSite","Rangitikei","Rangitikei/Turakina","Pukeokahu - Mangaweka (Rang_2b)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2953","Rangitikei at Vinegar Hill","ECOLI",7224135,"2","N",1,2018,120,10,1,10,24201,31,556.17845031808,3980,9.16666666666667,16.6666666666667,17300,31,160.5,247.6,728.7,11.8191728864976,22.9840986299777,5.68870249011502,14.4453051175672,20,45.09358,20,50.19132,496.1759,5996.06864,114.88152,324.88917,121.47685,368.97686,362.51339,4428.03791,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7030439,7224135,7224135,"CW_Hill_VA","2",1,"N",NA,"Not Reported",1825411,5576305,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitkei (Rang_3a)","a","NOF.ECOLI.G260","A","2018 - 2022"
"2954","Rangitikei at Vinegar Hill","ECOLI",7224135,"2","N",1,2018,120,10,1,10,24201,31,556.17845031808,3980,9.16666666666667,16.6666666666667,17300,31,160.5,247.6,728.7,11.8191728864976,22.9840986299777,5.68870249011502,14.4453051175672,20,45.09358,20,50.19132,496.1759,5996.06864,114.88152,324.88917,121.47685,368.97686,362.51339,4428.03791,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7030439,7224135,7224135,"CW_Hill_VA","2",1,"N",NA,"Not Reported",1825411,5576305,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitkei (Rang_3a)","a","NOF.ECOLI.G540","B","2018 - 2022"
"2955","Rangitikei at Vinegar Hill","ECOLI",7224135,"2","N",1,2018,120,10,1,10,24201,31,556.17845031808,3980,9.16666666666667,16.6666666666667,17300,31,160.5,247.6,728.7,11.8191728864976,22.9840986299777,5.68870249011502,14.4453051175672,20,45.09358,20,50.19132,496.1759,5996.06864,114.88152,324.88917,121.47685,368.97686,362.51339,4428.03791,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7030439,7224135,7224135,"CW_Hill_VA","2",1,"N",NA,"Not Reported",1825411,5576305,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitkei (Rang_3a)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2956","Rangitikei at Vinegar Hill","ECOLI",7224135,"2","N",1,2018,120,10,1,10,24201,31,556.17845031808,3980,9.16666666666667,16.6666666666667,17300,31,160.5,247.6,728.7,11.8191728864976,22.9840986299777,5.68870249011502,14.4453051175672,20,45.09358,20,50.19132,496.1759,5996.06864,114.88152,324.88917,121.47685,368.97686,362.51339,4428.03791,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7030439,7224135,7224135,"CW_Hill_VA","2",1,"N",NA,"Not Reported",1825411,5576305,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitkei (Rang_3a)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2957","Rangitikei at Vinegar Hill","ECOLI",7224135,"2","N",1,2018,120,10,1,10,24201,31,556.17845031808,3980,9.16666666666667,16.6666666666667,17300,31,160.5,247.6,728.7,11.8191728864976,22.9840986299777,5.68870249011502,14.4453051175672,20,45.09358,20,50.19132,496.1759,5996.06864,114.88152,324.88917,121.47685,368.97686,362.51339,4428.03791,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7030439,7224135,7224135,"CW_Hill_VA","2",1,"N",NA,"Not Reported",1825411,5576305,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitkei (Rang_3a)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2958","Rangitikei at Vinegar Hill","ECOLI",7224135,"2","N",1,2018,120,10,1,10,24201,31,556.17845031808,3980,9.16666666666667,16.6666666666667,17300,31,160.5,247.6,728.7,11.8191728864976,22.9840986299777,5.68870249011502,14.4453051175672,20,45.09358,20,50.19132,496.1759,5996.06864,114.88152,324.88917,121.47685,368.97686,362.51339,4428.03791,17300,17300,"Imputed","Imputed",29,15,14,6,TRUE,7030439,7224135,7224135,"CW_Hill_VA","2",1,"N",NA,"Not Reported",1825411,5576305,"RepSite","Rangitikei","Rangitikei/Turakina","Lower Rangitkei (Rang_3a)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2959","Rangitikei Estuary at River mouth","ECOLI",7236656,"4","N",1,2017,120,4,0,10,NA,154,875.009081957513,4735,20,33.3333333333333,18600,160,536.5,752.6,2446,26.6913254346221,40.7103103236156,14.6851805359566,26.6377638288711,109,171.81872,109,242.61333,1985.72269,9585.68602,351.2486,1038.38892,455.21296,1235.62979,1210.05552,5374.69857,18600,18600,"Imputed","Imputed",29,15,14,6,TRUE,7038092,7236656,NA,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","Not Reported",1789280,5536693,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei CMA (Rang_4CMA)","a","NOF.ECOLI.G260","C","2018 - 2022"
"2960","Rangitikei Estuary at River mouth","ECOLI",7236656,"4","N",1,2017,120,4,0,10,NA,154,875.009081957513,4735,20,33.3333333333333,18600,160,536.5,752.6,2446,26.6913254346221,40.7103103236156,14.6851805359566,26.6377638288711,109,171.81872,109,242.61333,1985.72269,9585.68602,351.2486,1038.38892,455.21296,1235.62979,1210.05552,5374.69857,18600,18600,"Imputed","Imputed",29,15,14,6,TRUE,7038092,7236656,NA,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","Not Reported",1789280,5536693,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei CMA (Rang_4CMA)","a","NOF.ECOLI.G540","C","2018 - 2022"
"2961","Rangitikei Estuary at River mouth","ECOLI",7236656,"4","N",1,2017,120,4,0,10,NA,154,875.009081957513,4735,20,33.3333333333333,18600,160,536.5,752.6,2446,26.6913254346221,40.7103103236156,14.6851805359566,26.6377638288711,109,171.81872,109,242.61333,1985.72269,9585.68602,351.2486,1038.38892,455.21296,1235.62979,1210.05552,5374.69857,18600,18600,"Imputed","Imputed",29,15,14,6,TRUE,7038092,7236656,NA,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","Not Reported",1789280,5536693,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei CMA (Rang_4CMA)","a","NOF.ECOLI.Med","D","2018 - 2022"
"2962","Rangitikei Estuary at River mouth","ECOLI",7236656,"4","N",1,2017,120,4,0,10,NA,154,875.009081957513,4735,20,33.3333333333333,18600,160,536.5,752.6,2446,26.6913254346221,40.7103103236156,14.6851805359566,26.6377638288711,109,171.81872,109,242.61333,1985.72269,9585.68602,351.2486,1038.38892,455.21296,1235.62979,1210.05552,5374.69857,18600,18600,"Imputed","Imputed",29,15,14,6,TRUE,7038092,7236656,NA,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","Not Reported",1789280,5536693,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei CMA (Rang_4CMA)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2963","Rangitikei Estuary at River mouth","ECOLI",7236656,"4","N",1,2017,120,4,0,10,NA,154,875.009081957513,4735,20,33.3333333333333,18600,160,536.5,752.6,2446,26.6913254346221,40.7103103236156,14.6851805359566,26.6377638288711,109,171.81872,109,242.61333,1985.72269,9585.68602,351.2486,1038.38892,455.21296,1235.62979,1210.05552,5374.69857,18600,18600,"Imputed","Imputed",29,15,14,6,TRUE,7038092,7236656,NA,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","Not Reported",1789280,5536693,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei CMA (Rang_4CMA)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2964","Rangitikei Estuary at River mouth","ECOLI",7236656,"4","N",1,2017,120,4,0,10,NA,154,875.009081957513,4735,20,33.3333333333333,18600,160,536.5,752.6,2446,26.6913254346221,40.7103103236156,14.6851805359566,26.6377638288711,109,171.81872,109,242.61333,1985.72269,9585.68602,351.2486,1038.38892,455.21296,1235.62979,1210.05552,5374.69857,18600,18600,"Imputed","Imputed",29,15,14,6,TRUE,7038092,7236656,NA,"CW_Hill_SS","4",1,"N","Rangitikei at McKelvies","Not Reported",1789280,5536693,"RepSite","Rangitikei","Rangitikei/Turakina","Coastal Rangitikei CMA (Rang_4CMA)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2965","Tokomaru River at Horseshoe bend","ECOLI",7242415,"4","N",3,2017,121,1,0,9,NA,161,426.227226816769,1514.5,14.0495867768595,32.2314049586777,12000,161,379,488.49,1066.5,25.6973762523381,39.5426616640254,9.6369362102057,20.034768411274,146,185,146,196.49381,975.59751,1948.71163,302.21768,523.32412,347.78467,762.83255,650.72941,1531.21426,12000,12000,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7042760,7242415,7242415,"CW_Hill_HS","4",3,"N","Tokomaru at Riverland Farm","65",1814087,5515091,"RepSite","Manawatu","Manawatu","Upper Tokomaru (Mana_13b)","a","NOF.ECOLI.G260","C","2018 - 2022"
"2966","Tokomaru River at Horseshoe bend","ECOLI",7242415,"4","N",3,2017,121,1,0,9,NA,161,426.227226816769,1514.5,14.0495867768595,32.2314049586777,12000,161,379,488.49,1066.5,25.6973762523381,39.5426616640254,9.6369362102057,20.034768411274,146,185,146,196.49381,975.59751,1948.71163,302.21768,523.32412,347.78467,762.83255,650.72941,1531.21426,12000,12000,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7042760,7242415,7242415,"CW_Hill_HS","4",3,"N","Tokomaru at Riverland Farm","65",1814087,5515091,"RepSite","Manawatu","Manawatu","Upper Tokomaru (Mana_13b)","a","NOF.ECOLI.G540","C","2018 - 2022"
"2967","Tokomaru River at Horseshoe bend","ECOLI",7242415,"4","N",3,2017,121,1,0,9,NA,161,426.227226816769,1514.5,14.0495867768595,32.2314049586777,12000,161,379,488.49,1066.5,25.6973762523381,39.5426616640254,9.6369362102057,20.034768411274,146,185,146,196.49381,975.59751,1948.71163,302.21768,523.32412,347.78467,762.83255,650.72941,1531.21426,12000,12000,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7042760,7242415,7242415,"CW_Hill_HS","4",3,"N","Tokomaru at Riverland Farm","65",1814087,5515091,"RepSite","Manawatu","Manawatu","Upper Tokomaru (Mana_13b)","a","NOF.ECOLI.Med","D","2018 - 2022"
"2968","Tokomaru River at Horseshoe bend","ECOLI",7242415,"4","N",3,2017,121,1,0,9,NA,161,426.227226816769,1514.5,14.0495867768595,32.2314049586777,12000,161,379,488.49,1066.5,25.6973762523381,39.5426616640254,9.6369362102057,20.034768411274,146,185,146,196.49381,975.59751,1948.71163,302.21768,523.32412,347.78467,762.83255,650.72941,1531.21426,12000,12000,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7042760,7242415,7242415,"CW_Hill_HS","4",3,"N","Tokomaru at Riverland Farm","65",1814087,5515091,"RepSite","Manawatu","Manawatu","Upper Tokomaru (Mana_13b)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2969","Tokomaru River at Horseshoe bend","ECOLI",7242415,"4","N",3,2017,121,1,0,9,NA,161,426.227226816769,1514.5,14.0495867768595,32.2314049586777,12000,161,379,488.49,1066.5,25.6973762523381,39.5426616640254,9.6369362102057,20.034768411274,146,185,146,196.49381,975.59751,1948.71163,302.21768,523.32412,347.78467,762.83255,650.72941,1531.21426,12000,12000,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7042760,7242415,7242415,"CW_Hill_HS","4",3,"N","Tokomaru at Riverland Farm","65",1814087,5515091,"RepSite","Manawatu","Manawatu","Upper Tokomaru (Mana_13b)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2970","Tokomaru River at Horseshoe bend","ECOLI",7242415,"4","N",3,2017,121,1,0,9,NA,161,426.227226816769,1514.5,14.0495867768595,32.2314049586777,12000,161,379,488.49,1066.5,25.6973762523381,39.5426616640254,9.6369362102057,20.034768411274,146,185,146,196.49381,975.59751,1948.71163,302.21768,523.32412,347.78467,762.83255,650.72941,1531.21426,12000,12000,"Imputed","No censored - no imputation required",29,15,14,6,TRUE,7042760,7242415,7242415,"CW_Hill_HS","4",3,"N","Tokomaru at Riverland Farm","65",1814087,5515091,"RepSite","Manawatu","Manawatu","Upper Tokomaru (Mana_13b)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2971","Turakina at Mouth","ECOLI",7228512,"3","Y",2,2016,122,14,1,10,24201,116,604.062517870575,1797.6,15.5737704918033,28.6885245901639,16052.5277506411,108.5,448.7,485.32,1412.92,22.4726537606214,35.829119713353,10.927724687835,21.7136016932006,84.51508,164.87936,75.80868,160.7574,1118.34394,5069.75194,289.55996,613.09502,375.80705,853.43789,742.139,1870.51145,16052.5277506411,16052.5277506411,"Imputed","Imputed",29,15,14,6,TRUE,7032947,7228512,NA,"CD_Low_SS","3",2,"Y",NA,"Not Reported",1782074,5562590,"RepSite","Turakina","Rangitikei/Turakina","Turakina Estuary (Tura_1CMA)","a","NOF.ECOLI.G260","B","2018 - 2022"
"2972","Turakina at Mouth","ECOLI",7228512,"3","Y",2,2016,122,14,1,10,24201,116,604.062517870575,1797.6,15.5737704918033,28.6885245901639,16052.5277506411,108.5,448.7,485.32,1412.92,22.4726537606214,35.829119713353,10.927724687835,21.7136016932006,84.51508,164.87936,75.80868,160.7574,1118.34394,5069.75194,289.55996,613.09502,375.80705,853.43789,742.139,1870.51145,16052.5277506411,16052.5277506411,"Imputed","Imputed",29,15,14,6,TRUE,7032947,7228512,NA,"CD_Low_SS","3",2,"Y",NA,"Not Reported",1782074,5562590,"RepSite","Turakina","Rangitikei/Turakina","Turakina Estuary (Tura_1CMA)","a","NOF.ECOLI.G540","C","2018 - 2022"
"2973","Turakina at Mouth","ECOLI",7228512,"3","Y",2,2016,122,14,1,10,24201,116,604.062517870575,1797.6,15.5737704918033,28.6885245901639,16052.5277506411,108.5,448.7,485.32,1412.92,22.4726537606214,35.829119713353,10.927724687835,21.7136016932006,84.51508,164.87936,75.80868,160.7574,1118.34394,5069.75194,289.55996,613.09502,375.80705,853.43789,742.139,1870.51145,16052.5277506411,16052.5277506411,"Imputed","Imputed",29,15,14,6,TRUE,7032947,7228512,NA,"CD_Low_SS","3",2,"Y",NA,"Not Reported",1782074,5562590,"RepSite","Turakina","Rangitikei/Turakina","Turakina Estuary (Tura_1CMA)","a","NOF.ECOLI.Med","A","2018 - 2022"
"2974","Turakina at Mouth","ECOLI",7228512,"3","Y",2,2016,122,14,1,10,24201,116,604.062517870575,1797.6,15.5737704918033,28.6885245901639,16052.5277506411,108.5,448.7,485.32,1412.92,22.4726537606214,35.829119713353,10.927724687835,21.7136016932006,84.51508,164.87936,75.80868,160.7574,1118.34394,5069.75194,289.55996,613.09502,375.80705,853.43789,742.139,1870.51145,16052.5277506411,16052.5277506411,"Imputed","Imputed",29,15,14,6,TRUE,7032947,7228512,NA,"CD_Low_SS","3",2,"Y",NA,"Not Reported",1782074,5562590,"RepSite","Turakina","Rangitikei/Turakina","Turakina Estuary (Tura_1CMA)","a","NOF.ECOLI.p95","E","2018 - 2022"
"2975","Turakina at Mouth","ECOLI",7228512,"3","Y",2,2016,122,14,1,10,24201,116,604.062517870575,1797.6,15.5737704918033,28.6885245901639,16052.5277506411,108.5,448.7,485.32,1412.92,22.4726537606214,35.829119713353,10.927724687835,21.7136016932006,84.51508,164.87936,75.80868,160.7574,1118.34394,5069.75194,289.55996,613.09502,375.80705,853.43789,742.139,1870.51145,16052.5277506411,16052.5277506411,"Imputed","Imputed",29,15,14,6,TRUE,7032947,7228512,NA,"CD_Low_SS","3",2,"Y",NA,"Not Reported",1782074,5562590,"RepSite","Turakina","Rangitikei/Turakina","Turakina Estuary (Tura_1CMA)","a","NOF.ECOLI.Combined","E","2018 - 2022"
"2976","Turakina at Mouth","ECOLI",7228512,"3","Y",2,2016,122,14,1,10,24201,116,604.062517870575,1797.6,15.5737704918033,28.6885245901639,16052.5277506411,108.5,448.7,485.32,1412.92,22.4726537606214,35.829119713353,10.927724687835,21.7136016932006,84.51508,164.87936,75.80868,160.7574,1118.34394,5069.75194,289.55996,613.09502,375.80705,853.43789,742.139,1870.51145,16052.5277506411,16052.5277506411,"Imputed","Imputed",29,15,14,6,TRUE,7032947,7228512,NA,"CD_Low_SS","3",2,"Y",NA,"Not Reported",1782074,5562590,"RepSite","Turakina","Rangitikei/Turakina","Turakina Estuary (Tura_1CMA)","a","NOF.ECOLI_PC.p95","Poor","2018 - 2022"
"2977","Waihi at Falls","ECOLI",7241420,"2","N",4,2018,120,5,1,10,24201,91,1496.01342421767,10205,28.3333333333333,35,24201,63,1196.5,1610,6186,28.2405296864719,42.420942495942,22.1028523764622,35.5192741092468,63,119.81872,52,89.73453,3209.17688,14906.38484,624.4567,1902.61259,844.44444,2185.98191,2113.33803,10700.3308,24201,24201,"Imputed","Imputed",29,15,14,6,TRUE,7041885,7241420,7241392,"CW_Low_SS","2",4,"N","Waihi at S H 52","Not Reported",1876170,5518575,"RepSite","Akitio River","East Coast","Waihi (Akit_1c)","a","NOF.ECOLI.G260","D","2018 - 2022"
"2978","Waihi at Falls","ECOLI",7241420,"2","N",4,2018,120,5,1,10,24201,91,1496.01342421767,10205,28.3333333333333,35,24201,63,1196.5,1610,6186,28.2405296864719,42.420942495942,22.1028523764622,35.5192741092468,63,119.81872,52,89.73453,3209.17688,14906.38484,624.4567,1902.61259,844.44444,2185.98191,2113.33803,10700.3308,24201,24201,"Imputed","Imputed",29,15,14,6,TRUE,7041885,7241420,7241392,"CW_Low_SS","2",4,"N","Waihi at S H 52","Not Reported",1876170,5518575,"RepSite","Akitio River","East Coast","Waihi (Akit_1c)","a","NOF.ECOLI.G540","D","2018 - 2022"
"2979","Waihi at Falls","ECOLI",7241420,"2","N",4,2018,120,5,1,10,24201,91,1496.01342421767,10205,28.3333333333333,35,24201,63,1196.5,1610,6186,28.2405296864719,42.420942495942,22.1028523764622,35.5192741092468,63,119.81872,52,89.73453,3209.17688,14906.38484,624.4567,1902.61259,844.44444,2185.98191,2113.33803,10700.3308,24201,24201,"Imputed","Imputed",29,15,14,6,TRUE,7041885,7241420,7241392,"CW_Low_SS","2",4,"N","Waihi at S H 52","Not Reported",1876170,5518575,"RepSite","Akitio River","East Coast","Waihi (Akit_1c)","a","NOF.ECOLI.Med","A","2018 - 2022"
